Date,petroleo,selic,ipca,dolar,Inflation
1987-10-07,"18,58",,,52.07,
1987-10-06,"18,60",,,51.9,
1987-10-05,"18,78",,,51.745,
1987-10-02,"18,65",,,51.59,
1987-10-01,"18,50",,11.22,51.436,115.3
1987-09-30,"18,48",,,51.282,
1987-09-29,"18,50",,,51.129,
1987-09-28,"18,65",,,50.976,
1987-09-25,"18,60",,,50.835,
1987-09-24,"18,68",,,50.694,
1987-09-23,"18,48",,,50.554,
1987-09-22,"18,48",,,50.414,
1987-09-21,"18,28",,,50.274,
1987-09-18,"18,30",,,50.135,
1987-09-17,"18,43",,,49.996,
1987-09-16,"18,53",,,49.857,
1987-09-15,"18,53",,,49.719,
1987-09-14,"18,15",,,49.581,
1987-09-11,"18,18",,,49.444,
1987-09-10,"18,30",,,49.307,
1987-09-09,"17,90",,,49.17,
1987-09-08,"17,68",,,49.034,
1987-09-07,"17,60",,,,
1987-09-04,"18,13",,,48.898,
1987-09-03,"18,18",,,48.762,
1987-09-02,"18,40",,,48.627,
1987-09-01,"18,43",,7.78,48.492,115.0
1987-08-31,"18,63",,,48.358,
1987-08-28,"18,20",,,48.224,
1987-08-27,"18,28",,,48.09,
1987-08-26,"18,10",,,47.957,
1987-08-25,"17,55",,,47.824,
1987-08-24,"17,48",,,47.691,
1987-08-21,"18,10",,,47.559,
1987-08-20,"18,30",,,47.427,
1987-08-19,"18,50",,,47.3,
1987-08-18,"18,75",,,47.174,
